	neg	pos
veloz	3.0	1.0
knox	3.0	1.0
mandel	3.0	1.0
hurtl	3.0	1.0
illeana	3.0	1.0
boob	3.0	1.0
scruffi	3.0	1.0
reconcil	3.0	1.0
frown	3.0	1.0
defus	3.0	1.0
subvert	3.0	1.0
substandard	3.0	1.0
squint	3.0	1.0
haughti	3.0	1.0
boo	3.0	1.0
skelet	3.0	1.0
half-bak	3.0	1.0
mushi	3.0	1.0
honcho	3.0	1.0
state-of-the-art	3.0	1.0
someplac	3.0	1.0
goat	3.0	1.0
ad-lib	3.0	1.0
sledgehamm	3.0	1.0
tolan	3.0	1.0
unequivoc	3.0	1.0
splice	3.0	1.0
chock-ful	3.0	1.0
loi	3.0	1.0
strong-wil	3.0	1.0
unsatisfactori	3.0	1.0
lingeri	3.0	1.0
sleaz	3.0	1.0
carlo	3.0	1.0
mcqueen	3.0	1.0
soccer	3.0	1.0
leto	3.0	1.0
petit	3.0	1.0
opul	3.0	1.0
elton	3.0	1.0
late-night	3.0	1.0
tweak	3.0	1.0
pretty-boy	3.0	1.0
y2k	3.0	1.0
hiller	3.0	1.0
recours	3.0	1.0
fluster	3.0	1.0
flea	3.0	1.0
waterfal	3.0	1.0
fleder	3.0	1.0
bounti	3.0	1.0
brancato	3.0	1.0
assimil	3.0	1.0
guffaw	3.0	1.0
goof	3.0	1.0
klutz	3.0	1.0
smother	3.0	1.0
30th	3.0	1.0
midler	3.0	1.0
sanit	3.0	1.0
entendr	3.0	1.0
malroux	3.0	1.0
showtim	3.0	1.0
fingertip	3.0	1.0
huddl	3.0	1.0
borderlin	3.0	1.0
bratti	3.0	1.0
atlanta	3.0	1.0
stricken	3.0	1.0
randl	3.0	1.0
lehman	3.0	1.0
lookalik	3.0	1.0
gardner	3.0	1.0
choir	3.0	1.0
petrifi	3.0	1.0
downtown	3.0	1.0
kinder	3.0	1.0
cold-heart	3.0	1.0
contemptu	3.0	1.0
spiner	3.0	1.0
spacek	3.0	1.0
brighter	3.0	1.0
letterman	3.0	1.0
distast	3.0	1.0
slo	3.0	1.0
erstwhil	3.0	1.0
big-shot	3.0	1.0
declan	3.0	1.0
karyo	3.0	1.0
homecom	3.0	1.0
pothead	3.0	1.0
mallrat	3.0	1.0
suburbia	3.0	1.0
_and_	3.0	1.0
eye-pop	3.0	1.0
blot	3.0	1.0
inoffens	3.0	1.0
bedridden	3.0	1.0
forehead	3.0	1.0
newsgroup	3.0	1.0
ten-minut	3.0	1.0
tangenti	3.0	1.0
thee	3.0	1.0
vers	3.0	1.0
disori	3.0	1.0
unadulter	3.0	1.0
med	3.0	1.0
frat	3.0	1.0
kindergarten	3.0	1.0
stifler	3.0	1.0
three-quart	3.0	1.0
burglar	3.0	1.0
oscar-calib	3.0	1.0
spaghetti	3.0	1.0
one-sid	3.0	1.0
blather	3.0	1.0
o'shea	3.0	1.0
malloy	3.0	1.0
carbon	3.0	1.0
flipper	3.0	1.0
blyth	3.0	1.0
danner	3.0	1.0
undistinguish	3.0	1.0
stella	3.0	1.0
charter	3.0	1.0
gleam	3.0	1.0
duplicit	3.0	1.0
underl	3.0	1.0
zombie-lik	3.0	1.0
fest	3.0	1.0
mathild	3.0	1.0
perf	3.0	1.0
scenic	3.0	1.0
gunshot	3.0	1.0
1984	3.0	1.0
innumer	3.0	1.0
lugosi	3.0	1.0
snivel	3.0	1.0
froth	3.0	1.0
senil	3.0	1.0
ail	3.0	1.0
onboard	3.0	1.0
run-in	3.0	1.0
obstruct	3.0	1.0
nudg	3.0	1.0
shenanigan	3.0	1.0
listless	3.0	1.0
ashton	3.0	1.0
sugari	3.0	1.0
tit	3.0	1.0
1989	3.0	1.0
scribbl	3.0	1.0
touchston	3.0	1.0
yep	3.0	1.0
francesca	3.0	1.0
how	3.0	1.0
keeper	3.0	1.0
interchang	3.0	1.0
fiendish	3.0	1.0
lebanes	3.0	1.0
salari	3.0	1.0
shite	3.0	1.0
workplac	3.0	1.0
headey	3.0	1.0
scroog	3.0	1.0
inbr	3.0	1.0
bereft	3.0	1.0
skewer	3.0	1.0
straighten	3.0	1.0
dunno	3.0	1.0
puberti	3.0	1.0
whiff	3.0	1.0
despond	3.0	1.0
chic	3.0	1.0
crackl	3.0	1.0
tournament	3.0	1.0
lagoon	3.0	1.0
s&m	3.0	1.0
unreason	3.0	1.0
misfit	3.0	1.0
gizmo	3.0	1.0
skg	3.0	1.0
chin	3.0	1.0
high-pow	3.0	1.0
poss	3.0	1.0
propens	3.0	1.0
silk	3.0	1.0
oeuvr	3.0	1.0
karloff	3.0	1.0
prioriti	3.0	1.0
glib	3.0	1.0
borgnin	3.0	1.0
naught	3.0	1.0
carolin	3.0	1.0
succinct	3.0	1.0
sadomasoch	3.0	1.0
well-intent	3.0	1.0
bandwagon	3.0	1.0
umbrella	3.0	1.0
mgm	3.0	1.0
businessmen	3.0	1.0
unlimit	3.0	1.0
secreci	3.0	1.0
condens	3.0	1.0
geociti	3.0	1.0
weed	3.0	1.0
austen	3.0	1.0
selleck	3.0	1.0
wax	3.0	1.0
capshaw	3.0	1.0
zed	3.0	1.0
chimpanze	3.0	1.0
bonif	3.0	1.0
goofili	3.0	1.0
halv	3.0	1.0
throe	3.0	1.0
hid	3.0	1.0
f/x	3.0	1.0
inexcus	3.0	1.0
juan	3.0	1.0
bonehead	3.0	1.0
fish-out-of-wat	3.0	1.0
bootleg	3.0	1.0
wither	3.0	1.0
undeserv	3.0	1.0
mope	3.0	1.0
overpopul	3.0	1.0
non-threaten	3.0	1.0
suscept	3.0	1.0
stardust	3.0	1.0
scorn	3.0	1.0
scoobi	3.0	1.0
doo	3.0	1.0
leland	3.0	1.0
erica	3.0	1.0
predilect	3.0	1.0
deceiv	3.0	1.0
soran	3.0	1.0
flore	3.0	2.0
monday	3.0	2.0
uncredit	3.0	2.0
braini	3.0	2.0
bass	3.0	2.0
don+t	3.0	2.0
cheaper	3.0	2.0
weirdo	3.0	2.0
run-down	3.0	2.0
insidi	3.0	2.0
retic	3.0	2.0
16-year-old	3.0	2.0
dexter	3.0	2.0
yuen	3.0	2.0
usag	3.0	2.0
whimper	3.0	2.0
billionair	3.0	2.0
anyhow	3.0	2.0
serpico	3.0	2.0
connick	3.0	2.0
palanc	3.0	2.0
stupor	3.0	2.0
good-heart	3.0	2.0
entrust	3.0	2.0
earthi	3.0	2.0
dissimilar	3.0	2.0
parabl	3.0	2.0
tryst	3.0	2.0
pyramid	3.0	2.0
typewrit	3.0	2.0
jfk	3.0	2.0
rappaport	3.0	2.0
remedi	3.0	2.0
shabbi	3.0	2.0
unwil	3.0	2.0
veng	3.0	2.0
lava	3.0	2.0
skinni	3.0	2.0
largest	3.0	2.0
despis	3.0	2.0
majest	3.0	2.0
iffi	3.0	2.0
baptist	3.0	2.0
co-written	3.0	2.0
long-hair	3.0	2.0
rhode	3.0	2.0
straight-lac	3.0	2.0
rumour	3.0	2.0
vindict	3.0	2.0
endow	3.0	2.0
unholi	3.0	2.0
gecko	3.0	2.0
vigor	3.0	2.0
cad	3.0	2.0
long-run	3.0	2.0
lens	3.0	2.0
unattract	3.0	2.0
copious	3.0	2.0
unwind	3.0	2.0
screentim	3.0	2.0
viggo	3.0	2.0
tokyo	3.0	2.0
sorcer	3.0	2.0
preteen	3.0	2.0
snl	3.0	2.0
plagiar	3.0	2.0
sci-fi/horror	3.0	2.0
transmit	3.0	2.0
rove	3.0	2.0
ex-husband	3.0	2.0
interf	3.0	2.0
one-by-on	3.0	2.0
robertson	3.0	2.0
sweeney	3.0	2.0
beresford	3.0	2.0
assumpt	3.0	2.0
databas	3.0	2.0
roundtre	3.0	2.0
let-down	3.0	2.0
wiser	3.0	2.0
unbalanc	3.0	2.0
nsa	3.0	2.0
ninth	3.0	2.0
sissi	3.0	2.0
moran	3.0	2.0
astray	3.0	2.0
teen-ag	3.0	2.0
morbid	3.0	2.0
bin	3.0	2.0
ranch	3.0	2.0
underachiev	3.0	2.0
journal	3.0	2.0
languid	3.0	2.0
intermitt	3.0	2.0
masochist	3.0	2.0
cackl	3.0	2.0
ceo	3.0	2.0
til	3.0	2.0
slot	3.0	2.0
wildlif	3.0	2.0
rade	3.0	2.0
flounder	3.0	2.0
luciano	3.0	2.0
overs	3.0	2.0
reptilian	3.0	2.0
chi	3.0	2.0
pee	3.0	2.0
payrol	3.0	2.0
willem	3.0	2.0
deacon	3.0	2.0
frederick	3.0	2.0
inch	3.0	2.0
levin	3.0	2.0
wring	3.0	2.0
ecstat	3.0	2.0
busboy	3.0	2.0
nonexist	3.0	2.0
ignit	3.0	2.0
spine	3.0	2.0
conced	3.0	2.0
hard-press	3.0	2.0
python	3.0	2.0
tripplehorn	3.0	2.0
intuit	3.0	2.0
mcdowel	3.0	2.0
sub	3.0	2.0
diminish	3.0	2.0
expertis	3.0	2.0
seam	3.0	2.0
annihil	3.0	2.0
rainbow	3.0	2.0
coax	3.0	2.0
hunki	3.0	2.0
tooth	3.0	2.0
meter	3.0	2.0
masterson	3.0	2.0
wrestler	3.0	2.0
moralist	3.0	2.0
tribun	3.0	2.0
pipe	3.0	2.0
semen	3.0	2.0
ulterior	3.0	2.0
top-bil	3.0	2.0
covet	3.0	2.0
gill	3.0	2.0
giveaway	3.0	2.0
danver	3.0	2.0
inventor	3.0	2.0
soon-to-b	3.0	2.0
eaten	3.0	2.0
hord	3.0	2.0
spurt	3.0	2.0
orchestr	3.0	2.0
whit	3.0	2.0
incest	3.0	2.0
unfulfil	3.0	2.0
bori	3.0	2.0
live-in	3.0	2.0
preppi	3.0	2.0
all-star	3.0	2.0
brewster	3.0	2.0
jewelri	3.0	2.0
renaiss	3.0	2.0
culprit	3.0	2.0
one-arm	3.0	2.0
bulg	3.0	2.0
vortex	3.0	2.0
replay	3.0	2.0
cart	3.0	2.0
glossi	3.0	2.0
rubbl	3.0	2.0
demot	3.0	2.0
nag	3.0	2.0
imf	3.0	2.0
mathematician	3.0	2.0
breakup	3.0	3.0
prematur	3.0	3.0
cruz	3.0	3.0
insincer	3.0	3.0
bewilder	3.0	3.0
savvi	3.0	3.0
gunfight	3.0	3.0
afar	3.0	3.0
dissatisfact	3.0	3.0
petersen	3.0	3.0
facilit	3.0	3.0
hobbi	3.0	3.0
backstori	3.0	3.0
intrud	3.0	3.0
bend	3.0	3.0
recip	3.0	3.0
tech	3.0	3.0
quip	3.0	3.0
sidewalk	3.0	3.0
kiddi	3.0	3.0
potter	3.0	3.0
corey	3.0	3.0
toe	3.0	3.0
massachusett	3.0	3.0
compound	3.0	3.0
gosh	3.0	3.0
concret	3.0	3.0
likelihood	3.0	3.0
backfir	3.0	3.0
off-the-wal	3.0	3.0
unmistak	3.0	3.0
fiasco	3.0	3.0
shaken	3.0	3.0
credenti	3.0	3.0
penetr	3.0	3.0
snappi	3.0	3.0
jerki	3.0	3.0
weighti	3.0	3.0
scotland	3.0	3.0
mist	3.0	3.0
wrought	3.0	3.0
-like	3.0	3.0
ridley	3.0	3.0
propheci	3.0	3.0
underdog	3.0	3.0
self-proclaim	3.0	3.0
scowl	3.0	3.0
patterson	3.0	3.0
bryan	3.0	3.0
royc	3.0	3.0
latch	3.0	3.0
irwin	3.0	3.0
detriment	3.0	3.0
trauma	3.0	3.0
cheech	3.0	3.0
biker	3.0	3.0
getaway	3.0	3.0
tub	3.0	3.0
entrepreneur	3.0	3.0
relianc	3.0	3.0
steami	3.0	3.0
eleven	3.0	3.0
fierc	3.0	3.0
signatur	3.0	3.0
whoopi	3.0	3.0
naomi	3.0	3.0
sunlight	3.0	3.0
rebellion	3.0	3.0
overnight	3.0	3.0
flake	3.0	3.0
elena	3.0	3.0
britain	3.0	3.0
schooler	3.0	3.0
headquart	3.0	3.0
fizzl	3.0	3.0
grind	3.0	3.0
kelley	3.0	3.0
bernstein	3.0	3.0
bolt	3.0	3.0
heed	3.0	3.0
cheezi	3.0	3.0
surgeon	3.0	3.0
flatter	3.0	3.0
centerpiec	3.0	3.0
boyish	3.0	3.0
telescop	3.0	3.0
scoop	3.0	3.0
chisel	3.0	3.0
peski	3.0	3.0
behind-the-scen	3.0	3.0
drug-addict	3.0	3.0
morton	3.0	3.0
formid	3.0	3.0
lib	3.0	3.0
hurl	3.0	3.0
acquaint	3.0	3.0
enthral	3.0	3.0
emul	3.0	3.0
compuls	3.0	3.0
plumb	3.0	3.0
nephew	3.0	3.0
claud	3.0	3.0
woefulli	3.0	3.0
shovel	3.0	3.0
worldwid	3.0	3.0
dimitri	3.0	3.0
noon	3.0	3.0
min	3.0	3.0
amiabl	3.0	3.0
direct-to-video	3.0	3.0
sociopath	3.0	3.0
isaac	3.0	3.0
neo-noir	3.0	3.0
ilm	3.0	3.0
illegitim	3.0	3.0
mogul	3.0	3.0
migrat	3.0	3.0
salon	3.0	3.0
republican	3.0	3.0
emotionless	3.0	3.0
clay	3.0	3.0
ramirez	3.0	3.0
lincoln	3.0	3.0
tyrel	3.0	3.0
phifer	3.0	3.0
guitar	3.0	3.0
infiltr	3.0	3.0
merg	3.0	3.0
mourn	3.0	3.0
featherston	3.0	3.0
void	3.0	3.0
personifi	3.0	3.0
alison	3.0	3.0
phelp	3.0	3.0
orgasm	3.0	3.0
cutthroat	3.0	3.0
anti-hero	3.0	3.0
procreat	3.0	3.0
housekeep	3.0	3.0
pond	3.0	3.0
counterfeit	3.0	3.0
olymp	3.0	3.0
blew	3.0	3.0
hellrais	3.0	3.0
unflatt	3.0	3.0
non	3.0	3.0
bloodthirsti	3.0	3.0
withdrawn	3.0	3.0
misha	3.0	3.0
sociolog	3.0	3.0
jacobi	3.0	3.0
troi	3.0	3.0
howser	3.0	4.0
lobbi	3.0	4.0
weep	3.0	4.0
infest	3.0	4.0
slash	3.0	4.0
jeter	3.0	4.0
yup	3.0	4.0
satisfact	3.0	4.0
single-hand	3.0	4.0
pervert	3.0	4.0
moreov	3.0	4.0
illiter	3.0	4.0
starter	3.0	4.0
autobiographi	3.0	4.0
egotist	3.0	4.0
lucrat	3.0	4.0
swept	3.0	4.0
textbook	3.0	4.0
gasp	3.0	4.0
caper	3.0	4.0
send-up	3.0	4.0
dam	3.0	4.0
usher	3.0	4.0
profici	3.0	4.0
action-thril	3.0	4.0
1980	3.0	4.0
cum	3.0	4.0
warehous	3.0	4.0
dwarf	3.0	4.0
strateg	3.0	4.0
instructor	3.0	4.0
richer	3.0	4.0
sober	3.0	4.0
ennio	3.0	4.0
bassett	3.0	4.0
houston	3.0	4.0
heir	3.0	4.0
snob	3.0	4.0
retel	3.0	4.0
repress	3.0	4.0
flexibl	3.0	4.0
winkler	3.0	4.0
rodney	3.0	4.0
flat-out	3.0	4.0
masteri	3.0	4.0
waltz	3.0	4.0
mantra	3.0	4.0
eye-catch	3.0	4.0
humorless	3.0	4.0
well-don	3.0	4.0
sewer	3.0	4.0
deposit	3.0	4.0
magnitud	3.0	4.0
dodg	3.0	4.0
cowork	3.0	4.0
dalton	3.0	4.0
strangelov	3.0	4.0
averi	3.0	4.0
truer	3.0	4.0
shun	3.0	4.0
earthl	3.0	4.0
biopic	3.0	4.0
affection	3.0	4.0
underestim	3.0	4.0
jitteri	3.0	4.0
honeymoon	3.0	4.0
artistri	3.0	4.0
stack	3.0	4.0
scriptur	3.0	4.0
caution	3.0	4.0
cater	3.0	4.0
frenet	3.0	4.0
two-third	3.0	4.0
whirlwind	3.0	4.0
lusti	3.0	4.0
recount	3.0	4.0
mild-mann	3.0	4.0
lad	3.0	4.0
chronic	3.0	4.0
chazz	3.0	4.0
caretak	3.0	4.0
complac	3.0	4.0
callous	3.0	4.0
temperatur	3.0	4.0
untim	3.0	4.0
schizophren	3.0	4.0
playwright	3.0	4.0
madden	3.0	4.0
foe	3.0	4.0
salt	3.0	4.0
tongue-in-cheek	3.0	4.0
somber	3.0	4.0
dinsmoor	3.0	4.0
schoolteach	3.0	4.0
kris	3.0	4.0
infuri	3.0	4.0
firebal	3.0	4.0
palm	3.0	4.0
cent	3.0	4.0
thou	3.0	4.0
disgrac	3.0	4.0
shootout	3.0	4.0
sander	3.0	4.0
loner	3.0	4.0
soften	3.0	4.0
costar	3.0	4.0
discount	3.0	4.0
seclud	3.0	4.0
karaok	3.0	4.0
gena	3.0	4.0
scent	3.0	4.0
khan	3.0	4.0
machineri	3.0	4.0
reuben	3.0	4.0
exemplifi	3.0	5.0
fog	3.0	5.0
self-right	3.0	5.0
deviat	3.0	5.0
abras	3.0	5.0
sway	3.0	5.0
klingon	3.0	5.0
meek	3.0	5.0
feminist	3.0	5.0
allison	3.0	5.0
harden	3.0	5.0
amend	3.0	5.0
skyscrap	3.0	5.0
dire	3.0	5.0
outcast	3.0	5.0
phoeb	3.0	5.0
powerless	3.0	5.0
overweight	3.0	5.0
multiplex	3.0	5.0
sprawl	3.0	5.0
linear	3.0	5.0
donat	3.0	5.0
rampl	3.0	5.0
sane	3.0	5.0
computer-anim	3.0	5.0
swamp	3.0	5.0
sweati	3.0	5.0
jolli	3.0	5.0
twentieth	3.0	5.0
aristocrat	3.0	5.0
subvers	3.0	5.0
gloss	3.0	5.0
allianc	3.0	5.0
refug	3.0	5.0
up-and-com	3.0	5.0
assess	3.0	5.0
booth	3.0	5.0
technicolor	3.0	5.0
eleph	3.0	5.0
retreat	3.0	5.0
favour	3.0	5.0
ostens	3.0	5.0
approv	3.0	5.0
recept	3.0	5.0
fantas	3.0	5.0
promiscu	3.0	5.0
reagan	3.0	5.0
dove	3.0	5.0
e-mail	3.0	5.0
intergalact	3.0	5.0
regan	3.0	5.0
frivol	3.0	5.0
pinnacl	3.0	5.0
censor	3.0	5.0
macabr	3.0	5.0
culkin	3.0	5.0
delroy	3.0	5.0
aka	3.0	5.0
novikov&#137	3.0	5.0
cow	3.0	5.0
pledg	3.0	5.0
doc	3.0	5.0
attir	3.0	5.0
sync	3.0	5.0
whodunit	3.0	5.0
capt	3.0	5.0
weisz	3.0	5.0
avid	3.0	5.0
giovanni	3.0	5.0
loot	3.0	5.0
articul	3.0	5.0
condescend	3.0	5.0
exasper	3.0	5.0
tougher	3.0	5.0
immin	3.0	5.0
t-shirt	3.0	5.0
tristar	3.0	5.0
dina	3.0	6.0
inflict	3.0	6.0
dissapoint	3.0	6.0
boom	3.0	6.0
whimsic	3.0	6.0
isabella	3.0	6.0
galleri	3.0	6.0
academ	3.0	6.0
superstar	3.0	6.0
imbu	3.0	6.0
compon	3.0	6.0
weakest	3.0	6.0
kinski	3.0	6.0
analog	3.0	6.0
fodder	3.0	6.0
stargat	3.0	6.0
point-of-view	3.0	6.0
hypocrit	3.0	6.0
laurenc	3.0	6.0
zinger	3.0	6.0
intoler	3.0	6.0
matter-of-fact	3.0	6.0
palac	3.0	6.0
burk	3.0	6.0
shrewd	3.0	6.0
duel	3.0	6.0
morricon	3.0	6.0
successor	3.0	6.0
starv	3.0	6.0
renni	3.0	6.0
prank	3.0	6.0
batter	3.0	6.0
brando	3.0	6.0
steer	3.0	6.0
motor	3.0	6.0
malevol	3.0	6.0
middle-ag	3.0	6.0
resign	3.0	6.0
commod	3.0	6.0
biblic	3.0	6.0
humbl	3.0	6.0
timid	3.0	6.0
housewif	3.0	6.0
applic	3.0	6.0
column	3.0	6.0
vhs	3.0	6.0
engulf	3.0	6.0
climat	3.0	6.0
excurs	3.0	6.0
chat	3.0	6.0
eclect	3.0	6.0
ill-fat	3.0	6.0
pact	3.0	6.0
thirteen	3.0	6.0
mew	3.0	6.0
http	3.0	6.0
pole	3.0	6.0
director/writ	3.0	6.0
matine	3.0	6.0
autobiograph	3.0	6.0
airlin	3.0	6.0
composit	3.0	6.0
hugo	3.0	6.0
potato	3.0	6.0
patton	3.0	6.0
beck	3.0	6.0
unnam	3.0	6.0
askew	3.0	6.0
infantri	3.0	7.0
cancel	3.0	7.0
ripe	3.0	7.0
narrowli	3.0	7.0
1950s	3.0	7.0
releg	3.0	7.0
upbeat	3.0	7.0
tap	3.0	7.0
cam	3.0	7.0
chum	3.0	7.0
riotous	3.0	7.0
liev	3.0	7.0
d'onofrio	3.0	7.0
ceremoni	3.0	7.0
detroit	3.0	7.0
brew	3.0	7.0
nigel	3.0	7.0
privileg	3.0	7.0
afflict	3.0	7.0
idealist	3.0	7.0
steadi	3.0	7.0
exud	3.0	7.0
elus	3.0	7.0
garth	3.0	7.0
facad	3.0	7.0
amnesia	3.0	7.0
1960	3.0	7.0
bum	3.0	7.0
hedaya	3.0	7.0
estat	3.0	7.0
maxim	3.0	7.0
orgi	3.0	7.0
letdown	3.0	7.0
noodl	3.0	7.0
strawberri	3.0	7.0
polici	3.0	8.0
dead-on	3.0	8.0
cronenberg	3.0	8.0
superbl	3.0	8.0
smuggl	3.0	8.0
passag	3.0	8.0
orient	3.0	8.0
branch	3.0	8.0
cocki	3.0	8.0
intim	3.0	8.0
intimid	3.0	8.0
brush	3.0	8.0
hung	3.0	8.0
gregori	3.0	8.0
falter	3.0	8.0
anchor	3.0	8.0
overboard	3.0	8.0
urin	3.0	8.0
conceal	3.0	8.0
wholli	3.0	8.0
splash	3.0	8.0
gilliam	3.0	8.0
minist	3.0	8.0
delet	3.0	8.0
rice	3.0	8.0
intact	3.0	8.0
sundanc	3.0	8.0
intertwin	3.0	8.0
duck	3.0	8.0
file	3.0	8.0
tabloid	3.0	8.0
likewis	3.0	8.0
breakfast	3.0	8.0
attain	3.0	8.0
harvard	3.0	8.0
clariti	3.0	8.0
cuban	3.0	8.0
brendan	3.0	8.0
simplic	3.0	8.0
bronx	3.0	8.0
stole	3.0	8.0
casey	3.0	8.0
squeal	3.0	8.0
dorn	3.0	8.0
heterosexu	3.0	8.0
ghetto	3.0	9.0
accuraci	3.0	9.0
agenda	3.0	9.0
montana	3.0	9.0
foremost	3.0	9.0
foundat	3.0	9.0
ingeni	3.0	9.0
countrysid	3.0	9.0
archetyp	3.0	9.0
audio	3.0	9.0
three-dimension	3.0	9.0
delic	3.0	9.0
ruler	3.0	9.0
jealousi	3.0	9.0
palpabl	3.0	9.0
feroci	3.0	9.0
maguir	3.0	9.0
dame	3.0	9.0
divin	3.0	9.0
pullman	3.0	9.0
persist	3.0	9.0
deuc	3.0	9.0
presidenti	3.0	9.0
tyson	3.0	9.0
unravel	3.0	10.0
moodi	3.0	10.0
outlandish	3.0	10.0
mytholog	3.0	10.0
trekki	3.0	10.0
textur	3.0	10.0
porno	3.0	10.0
downfal	3.0	10.0
exhaust	3.0	10.0
itali	3.0	10.0
sumptuous	3.0	10.0
templ	3.0	10.0
bradi	3.0	10.0
vitti	3.0	10.0
enchant	3.0	11.0
debt	3.0	11.0
quiz	3.0	11.0
conserv	3.0	11.0
clint	3.0	11.0
nuanc	3.0	11.0
dismay	3.0	11.0
poetic	3.0	11.0
vibrant	3.0	11.0
rickman	3.0	11.0
archer	3.0	11.0
bold	3.0	11.0
underneath	3.0	12.0
ensur	3.0	12.0
windsor	3.0	12.0
lesser	3.0	12.0
scandal	3.0	12.0
bedroom	3.0	12.0
yield	3.0	12.0
concoct	3.0	12.0
panic	3.0	12.0
daylight	3.0	12.0
galor	3.0	12.0
preacher	3.0	12.0
jewison	3.0	12.0
andrea	3.0	12.0
ryder	3.0	13.0
prayer	3.0	13.0
hypnot	3.0	13.0
beatric	3.0	13.0
furious	3.0	13.0
iceberg	3.0	13.0
newli	3.0	13.0
forewarn	3.0	13.0
swinger	3.0	13.0
relish	3.0	14.0
saga	3.0	14.0
brillianc	3.0	14.0
entranc	3.0	14.0
dusk	3.0	14.0
naiv	3.0	14.0
shaft	3.0	14.0
radic	3.0	14.0
immers	3.0	15.0
lester	3.0	15.0
tomorrow	3.0	15.0
traci	3.0	15.0
catchi	3.0	15.0
amongst	3.0	15.0
nelson	3.0	15.0
wilder	3.0	16.0
attorney	3.0	16.0
colour	3.0	16.0
effortless	3.0	17.0
embodi	3.0	17.0
top-notch	3.0	17.0
tad	3.0	17.0
mib	3.0	17.0
pete	3.0	17.0
engross	3.0	18.0
zane	3.0	18.0
stark	3.0	18.0
col	3.0	18.0
upper	3.0	19.0
taxi	3.0	19.0
ralph	3.0	19.0
mitchel	3.0	20.0
shall	3.0	20.0
hereaft	3.0	22.0
revolut	3.0	24.0
mamet	3.0	24.0
uplift	3.0	24.0
tucker	3.0	26.0
courag	3.0	26.0
rico	3.0	28.0
kung	3.0	29.0
religion	3.0	36.0
jedi	3.0	45.0
coen	3.0	47.0
fahey	4.0	0.0
jurras	4.0	0.0
disinterest	4.0	0.0
gilligan	4.0	0.0
razzl	4.0	0.0
newark	4.0	0.0
ice-t	4.0	0.0
scummi	4.0	0.0
drifter	4.0	0.0
gheorgh	4.0	0.0
lehmann	4.0	0.0
mcconnel	4.0	0.0
ohlmyer	4.0	0.0
breach	4.0	0.0
clunker	4.0	0.0
vanni	4.0	0.0
sag	4.0	0.0
puke	4.0	0.0
brain-dead	4.0	0.0
mush	4.0	0.0
electrocut	4.0	0.0
confound	4.0	0.0
goodboy	4.0	0.0
joeli	4.0	0.0
chabert	4.0	0.0
cutout	4.0	0.0
englund	4.0	0.0
woeful	4.0	0.0
mcginley	4.0	0.0
cavern	4.0	0.0
kitano	4.0	0.0
vatican	4.0	0.0
fella	4.0	0.0
preen	4.0	0.0
coughlan	4.0	0.0
role-shift	4.0	0.0
shapeless	4.0	0.0
ex-con	4.0	0.0
peripher	4.0	0.0
bludgeon	4.0	0.0
richi	4.0	0.0
nonstop	4.0	0.0
mca	4.0	0.0
guild	4.0	0.0
fremen	4.0	0.0
dental	4.0	0.0
raven	4.0	0.0
apach	4.0	0.0
mumbo-jumbo	4.0	0.0
see-through	4.0	0.0
b-grade	4.0	0.0
libido	4.0	0.0
drix	4.0	0.0
reprehens	4.0	0.0
sex-craz	4.0	0.0
dingi	4.0	0.0
benton	4.0	0.0
jumbo	4.0	0.0
rash	4.0	0.0
sniff	4.0	0.0
sherilyn	4.0	0.0
fenn	4.0	0.0
expel	4.0	0.0
jag	4.0	0.0
slo-mo	4.0	0.0
iota	4.0	0.0
strasser	4.0	0.0
leele	4.0	0.0
_last_	4.0	0.0
hemispher	4.0	0.0
pruitt	4.0	0.0
boobi	4.0	0.0
opaqu	4.0	0.0
flew	4.0	0.0
dial	4.0	0.0
taiwan	4.0	0.0
contagion	4.0	0.0
yang	4.0	0.0
gunton	4.0	0.0
strobe	4.0	0.0
underwear	4.0	0.0
rever	4.0	0.0
nypd	4.0	0.0
bridgett	4.0	0.0
underwhelm	4.0	0.0
_double_team_	4.0	0.0
overhead	4.0	0.0
thewli	4.0	0.0
maddi	4.0	0.0
joyless	4.0	0.0
pelt	4.0	0.0
kayley	4.0	0.0
hector	4.0	0.0
theo	4.0	0.0
pego	4.0	0.0
epa	4.0	0.0
antagon	4.0	0.0
baywatch	4.0	0.0
all	4.0	0.0
brainard	4.0	0.0
prof	4.0	0.0
lilli	4.0	0.0
self-import	4.0	0.0
bane	4.0	0.0
neon	4.0	0.0
batcav	4.0	0.0
lame-brain	4.0	0.0
toninho	4.0	0.0
gabi	4.0	0.0
conquest	4.0	0.0
kahl	4.0	0.0
ill-advis	4.0	0.0
potboil	4.0	0.0
autist	4.0	0.0
hazard	4.0	0.0
hichock	4.0	0.0
burrow	4.0	0.0
panama	4.0	0.0
amblyn	4.0	0.0
audibl	4.0	0.0
fistfight	4.0	0.0
lassez	4.0	0.0
marsden	4.0	0.0
ribbon	4.0	0.0
copul	4.0	0.0
stoddard	4.0	0.0
marian	4.0	0.0
chernobyl	4.0	0.0
periscop	4.0	0.0
shao	4.0	0.0
weaponri	4.0	0.0
sunderland	4.0	0.0
boull	4.0	0.0
supernova	4.0	0.0
hayman	4.0	0.0
patillo	4.0	0.0
katana	4.0	0.0
atho	4.0	0.0
dryland	4.0	0.0
smoker	4.0	0.0
darkman	4.0	0.0
whim	4.0	0.0
