	neg	pos
brier	0.0	3.0
rudner	0.0	3.0
delin	0.0	3.0
cristal	0.0	3.0
outdo	0.0	3.0
halen	0.0	3.0
handheld	0.0	3.0
herlihi	0.0	3.0
cimino	0.0	3.0
pentecost	0.0	3.0
huey	0.0	3.0
represent	0.0	3.0
stealer	0.0	3.0
castor	0.0	3.0
partnership	0.0	3.0
`where	0.0	3.0
hickam	0.0	3.0
coalwood	0.0	3.0
gyllenha	0.0	3.0
guilderland	0.0	3.0
palpatin	0.0	3.0
songcatch	0.0	3.0
all-american	0.0	3.0
beiderman	0.0	3.0
czech	0.0	3.0
federico	0.0	3.0
portillo	0.0	3.0
dialect	0.0	3.0
martyr	0.0	3.0
kostea	0.0	3.0
marrakech	0.0	3.0
_cliffhanger_	0.0	3.0
ritchi	0.0	3.0
imam	0.0	3.0
boogieman	0.0	3.0
familar	0.0	3.0
aunjanu	0.0	3.0
utah	0.0	3.0
cider	0.0	3.0
picker	0.0	3.0
ritualist	0.0	3.0
proverb	0.0	3.0
louiso	0.0	3.0
derid	0.0	3.0
midwestern	0.0	3.0
self-refer	0.0	3.0
preconcept	0.0	3.0
messing	0.0	3.0
trepid	0.0	3.0
normalci	0.0	3.0
des	0.0	3.0
district	0.0	3.0
dot-com	0.0	3.0
unceremoni	0.0	3.0
d-reper	0.0	3.0
risen	0.0	3.0
burgeon	0.0	3.0
newton-john	0.0	3.0
mileston	0.0	3.0
deplet	0.0	3.0
touch-a	0.0	3.0
salieri	0.0	3.0
aronofski	0.0	3.0
gullett	0.0	3.0
sheik	0.0	3.0
mid-level	0.0	3.0
`scream	0.0	3.0
hai	0.0	3.0
safecrack	0.0	3.0
noirish	0.0	3.0
caterpillar	0.0	3.0
hyde-pierc	0.0	3.0
cricket	0.0	3.0
purpl	0.0	3.0
cottrel	0.0	3.0
mandala	0.0	3.0
tranc	0.0	3.0
bastill	0.0	3.0
mucho	0.0	3.0
kick-ass	0.0	3.0
columbo	0.0	3.0
burial	0.0	3.0
grouchi	0.0	3.0
screwer	0.0	3.0
cloke	0.0	3.0
resnai	0.0	3.0
jaoui	0.0	3.0
bourgeoi	0.0	3.0
bacri	0.0	3.0
antarct	0.0	3.0
compress	0.0	3.0
frigid	0.0	3.0
bunker	0.0	3.0
tennesse	0.0	3.0
searl	0.0	3.0
errant	0.0	3.0
calvinist	0.0	3.0
paternalist	0.0	3.0
alien3	0.0	3.0
godard	0.0	3.0
warhead	0.0	3.0
supersed	0.0	3.0
violet	0.0	3.0
phylida	0.0	3.0
_octob	0.0	3.0
sky_	0.0	3.0
coal-min	0.0	3.0
shan-yu	0.0	3.0
zhou	0.0	3.0
memoria	0.0	3.0
ihmoetep	0.0	3.0
wafflemovi	0.0	3.0
battleship	0.0	3.0
potemkin	0.0	3.0
bbc	0.0	3.0
saucer	0.0	3.0
gwtw	0.0	3.0
bart	0.0	3.0
detractor	0.0	3.0
coeur	0.0	3.0
norad	0.0	3.0
modem	0.0	3.0
hayley	0.0	3.0
broodwarrior	0.0	3.0
enclos	0.0	3.0
impati	0.0	3.0
hyena	0.0	3.0
jug	0.0	3.0
bethlehem	0.0	3.0
marion	0.0	3.0
prospector	0.0	3.0
felic	0.0	3.0
shagwel	0.0	3.0
troyer	0.0	3.0
malcovich	0.0	3.0
prydain	0.0	3.0
dallben	0.0	3.0
flamm	0.0	3.0
weatherman	0.0	3.0
hoopla	0.0	3.0
lyne	0.0	3.0
shoeless	0.0	3.0
madigan	0.0	3.0
shere	0.0	3.0
krasner	0.0	3.0
subtler	0.0	3.0
rigormorti	0.0	3.0
oshii	0.0	3.0
shinohara	0.0	3.0
hos	0.0	3.0
_patlabor	0.0	3.0
movie_	0.0	3.0
hershman	0.0	3.0
franciosa	0.0	3.0
morpheus	0.0	3.0
rendezv	0.0	3.0
amadala	0.0	3.0
mckellen	0.0	3.0
kirshner	0.0	3.0
specifi	0.0	3.0
evangel	0.0	3.0
wheezi	0.0	3.0
hoyl	0.0	3.0
mikhail	0.0	3.0
mcgann	0.0	3.0
tamahori	0.0	3.0
she+	0.0	3.0
josu	0.0	3.0
karra	0.0	3.0
cholodenko	0.0	3.0
clutterbuck	0.0	3.0
gladi	0.0	3.0
becki	0.0	3.0
sabor	0.0	3.0
kala	0.0	3.0
kerchak	0.0	3.0
ripper	0.0	3.0
nair	0.0	3.0
dubey	0.0	3.0
ratzo	0.0	3.0
minkoff	0.0	3.0
stodg	0.0	3.0
sanitari	0.0	3.0
burdick	0.0	3.0
lighten	0.0	4.0
kimber	0.0	4.0
impoverish	0.0	4.0
inner-c	0.0	4.0
monetari	0.0	4.0
viril	0.0	4.0
voyeurist	0.0	4.0
vera	0.0	4.0
present-day	0.0	4.0
refriger	0.0	4.0
multifacet	0.0	4.0
wang	0.0	4.0
crossgat	0.0	4.0
picture]	0.0	4.0
shrew	0.0	4.0
verona	0.0	4.0
embeth	0.0	4.0
exotica	0.0	4.0
phobia	0.0	4.0
schmaltzi	0.0	4.0
rethink	0.0	4.0
mauri	0.0	4.0
taho	0.0	4.0
mcgehe	0.0	4.0
inadequaci	0.0	4.0
self-referenti	0.0	4.0
donut	0.0	4.0
pinocchio	0.0	4.0
cheeki	0.0	4.0
katzenberg	0.0	4.0
abroad	0.0	4.0
neophyt	0.0	4.0
galact	0.0	4.0
chewbacca	0.0	4.0
newt	0.0	4.0
nicoletta	0.0	4.0
braschi	0.0	4.0
disrespect	0.0	4.0
hoax	0.0	4.0
well-pac	0.0	4.0
necklac	0.0	4.0
steerag	0.0	4.0
upbring	0.0	4.0
crewmemb	0.0	4.0
middleweight	0.0	4.0
cull	0.0	4.0
surg	0.0	4.0
coulda	0.0	4.0
bowman	0.0	4.0
saddam	0.0	4.0
layoff	0.0	4.0
spacious	0.0	4.0
real-tim	0.0	4.0
gamut	0.0	4.0
insepar	0.0	4.0
disembowel	0.0	4.0
snow-cov	0.0	4.0
interraci	0.0	4.0
totalitarian	0.0	4.0
sputnik	0.0	4.0
herbi	0.0	4.0
flamingo	0.0	4.0
firebird	0.0	4.0
hebrew	0.0	4.0
temp	0.0	4.0
editori	0.0	4.0
balconi	0.0	4.0
fierstein	0.0	4.0
zemecki	0.0	4.0
mortician	0.0	4.0
rockin	0.0	4.0
naturalist	0.0	4.0
toughest	0.0	4.0
keat	0.0	4.0
charmer	0.0	4.0
gut-wrench	0.0	4.0
diverg	0.0	4.0
bostock	0.0	4.0
metatron	0.0	4.0
bartlebi	0.0	4.0
loki	0.0	4.0
nicolet	0.0	4.0
ambul	0.0	4.0
goblin	0.0	4.0
needn't	0.0	4.0
saito	0.0	4.0
hawkin	0.0	4.0
hierarchi	0.0	4.0
joadson	0.0	4.0
pidgeon	0.0	4.0
memoir	0.0	4.0
breen	0.0	4.0
northern	0.0	4.0
supplement	0.0	4.0
setback	0.0	4.0
trench	0.0	4.0
weaker	0.0	4.0
dorff	0.0	4.0
piggi	0.0	4.0
mcelhon	0.0	4.0
aristocraci	0.0	4.0
indistinguish	0.0	4.0
staci	0.0	4.0
handgun	0.0	4.0
anti-semit	0.0	4.0
sock	0.0	4.0
fink	0.0	4.0
immeasur	0.0	4.0
toil	0.0	4.0
diggler	0.0	4.0
crescendo	0.0	4.0
virtuoso	0.0	4.0
handyman	0.0	4.0
anya	0.0	4.0
irma	0.0	4.0
harker	0.0	4.0
olyph	0.0	4.0
metcalf	0.0	4.0
brett	0.0	4.0
wane	0.0	4.0
kint	0.0	4.0
furnish	0.0	4.0
rewind	0.0	4.0
trickeri	0.0	4.0
homophob	0.0	4.0
perlman	0.0	4.0
self-	0.0	4.0
dobson	0.0	4.0
garafolo	0.0	4.0
1990	0.0	4.0
beacham	0.0	4.0
hamunaptra	0.0	4.0
israel	0.0	4.0
jerusalem	0.0	4.0
doctrin	0.0	4.0
schreber	0.0	4.0
roulett	0.0	4.0
edgecomb	0.0	4.0
gaz	0.0	4.0
applaus	0.0	4.0
lightyear	0.0	4.0
face-to-fac	0.0	4.0
vin	0.0	4.0
manni	0.0	4.0
dusti	0.0	4.0
side-split	0.0	4.0
14-year-old	0.0	4.0
paramed	0.0	4.0
neari	0.0	4.0
decre	0.0	4.0
kei-i	0.0	4.0
ginseng	0.0	4.0
fong	0.0	4.0
tobi	0.0	4.0
wallop	0.0	4.0
vent	0.0	4.0
chaplin	0.0	4.0
gabe	0.0	4.0
mcdermott	0.0	4.0
seper	0.0	4.0
immeadi	0.0	4.0
braugher	0.0	4.0
saigon	0.0	4.0
straight-forward	0.0	4.0
dominiqu	0.0	4.0
menken	0.0	4.0
ashman	0.0	4.0
antarctica	0.0	4.0
dayton	0.0	4.0
bea	0.0	4.0
sufi	0.0	4.0
footloos	0.0	4.0
riddick	0.0	4.0
r2-d2	0.0	4.0
c-3po	0.0	4.0
eight-year-old	0.0	4.0
twenty-on	0.0	4.0
enright	0.0	4.0
ramen	0.0	4.0
billingsley	0.0	4.0
bb	0.0	4.0
snowi	0.0	4.0
kozmo	0.0	4.0
bigwig	0.0	4.0
day-to-day	0.0	4.0
chubbi	0.0	4.0
film-	0.0	4.0
amadeus	0.0	4.0
espous	0.0	4.0
schreck	0.0	4.0
truce	0.0	4.0
anh	0.0	4.0
humanist	0.0	4.0
cyborg	0.0	4.0
bullshit	0.0	4.0
meatier	0.0	4.0
osmond	0.0	4.0
salonga	0.0	4.0
furlong	0.0	4.0
boyc	0.0	4.0
savor	0.0	4.0
lott	0.0	4.0
14th	0.0	4.0
sear	0.0	4.0
stoppidg	0.0	4.0
juni	0.0	4.0
refin	0.0	4.0
dishearten	0.0	4.0
whedon	0.0	4.0
cottag	0.0	4.0
landlord	0.0	4.0
patrasch	0.0	4.0
cassandra	0.0	4.0
elgin	0.0	4.0
live-action-disney	0.0	4.0
halloweentown	0.0	4.0
scrutini	0.0	4.0
_ghost	0.0	4.0
shell_	0.0	4.0
sv2	0.0	4.0
giallo	0.0	4.0
beij	0.0	4.0
rosalba	0.0	4.0
marsellus	0.0	4.0
nugent	0.0	4.0
mugatu	0.0	4.0
dalek	0.0	4.0
pertwe	0.0	4.0
kleinfeld	0.0	4.0
hadden	0.0	4.0
tretiak	0.0	4.0
endora	0.0	4.0
taymor	0.0	4.0
tamora	0.0	4.0
carnegi	0.0	4.0
benigni+	0.0	4.0
strathairn	0.0	5.0
[theater	0.0	5.0
shifti	0.0	5.0
immor	0.0	5.0
katarina	0.0	5.0
hoblit	0.0	5.0
azazel	0.0	5.0
davidtz	0.0	5.0
sarossi	0.0	5.0
alek	0.0	5.0
huddleston	0.0	5.0
mishap	0.0	5.0
biehn	0.0	5.0
forefront	0.0	5.0
giorgio	0.0	5.0
cantarini	0.0	5.0
40s	0.0	5.0
echelon	0.0	5.0
bickl	0.0	5.0
re-creat	0.0	5.0
stain	0.0	5.0
befal	0.0	5.0
lar	0.0	5.0
satin	0.0	5.0
huston	0.0	5.0
expans	0.0	5.0
outgo	0.0	5.0
apprehens	0.0	5.0
monro	0.0	5.0
pharaoh	0.0	5.0
joss	0.0	5.0
bias	0.0	5.0
kerr	0.0	5.0
bittersweet	0.0	5.0
auteuil	0.0	5.0
hampshir	0.0	5.0
squash	0.0	5.0
merril	0.0	5.0
kimmi	0.0	5.0
carlin	0.0	5.0
guinever	0.0	5.0
cherri	0.0	5.0
advers	0.0	5.0
anti-war	0.0	5.0
tappan	0.0	5.0
deakin	0.0	5.0
bustl	0.0	5.0
cafe	0.0	5.0
monitor	0.0	5.0
societ	0.0	5.0
shelter	0.0	5.0
cautious	0.0	5.0
`keep	0.0	5.0
dershowitz	0.0	5.0
christoff	0.0	5.0
calendar	0.0	5.0
coal	0.0	5.0
frank-n-furt	0.0	5.0
timelin	0.0	5.0
gunplay	0.0	5.0
winterbottom	0.0	5.0
emira	0.0	5.0
bolster	0.0	5.0
iowa	0.0	5.0
underplay	0.0	5.0
banquet	0.0	5.0
javert	0.0	5.0
qualm	0.0	5.0
beetl	0.0	5.0
meir	0.0	5.0
rivka	0.0	5.0
--the	0.0	5.0
`dark	0.0	5.0
ilona	0.0	5.0
campion	0.0	5.0
soon-tek	0.0	5.0
bystand	0.0	5.0
melodi	0.0	5.0
pep	0.0	5.0
ufo	0.0	5.0
rediscov	0.0	5.0
proximo	0.0	5.0
bing	0.0	5.0
tic	0.0	5.0
zeffirelli	0.0	5.0
iri	0.0	5.0
domingo	0.0	5.0
morocco	0.0	5.0
bilal	0.0	5.0
_daylight_	0.0	5.0
vacanc	0.0	5.0
hunger	0.0	5.0
email	0.0	5.0
juzo	0.0	5.0
marcellus	0.0	5.0
oscar-nomin	0.0	5.0
underlin	0.0	5.0
guaspari	0.0	5.0
lien	0.0	5.0
helfgott	0.0	5.0
rimini	0.0	5.0
lindsay	0.0	5.0
odil	0.0	5.0
regiment	0.0	5.0
conform	0.0	5.0
laughton	0.0	5.0
hub	0.0	5.0
vig	0.0	5.0
sheedi	0.0	5.0
odds-and-end	0.0	5.0
paulin	0.0	5.0
deathless	0.0	5.0
greenfing	0.0	5.0
hy	0.0	5.0
kahuna	0.0	5.0
afterglow	0.0	5.0
phylli	0.0	5.0
pignon	0.0	5.0
ulyss	0.0	5.0
communism	0.0	5.0
du	0.0	6.0
catalyst	0.0	6.0
mazzello	0.0	6.0
four-star	0.0	6.0
uncontrol	0.0	6.0
architectur	0.0	6.0
debbi	0.0	6.0
father-in-law	0.0	6.0
visnjic	0.0	6.0
tilda	0.0	6.0
ether	0.0	6.0
crimson	0.0	6.0
inquir	0.0	6.0
_beloved_	0.0	6.0
winfrey	0.0	6.0
dote	0.0	6.0
preachi	0.0	6.0
bukat	0.0	6.0
lifeboat	0.0	6.0
kind-heart	0.0	6.0
romantic	0.0	6.0
_rushmore_	0.0	6.0
commune	0.0	6.0
uncut	0.0	6.0
gradi	0.0	6.0
aural	0.0	6.0
leasur	0.0	6.0
mcguir	0.0	6.0
mischiev	0.0	6.0
dogmat	0.0	6.0
disclaim	0.0	6.0
notorieti	0.0	6.0
mullen	0.0	6.0
clees	0.0	6.0
prosecut	0.0	6.0
connecticut	0.0	6.0
abolitionist	0.0	6.0
quinci	0.0	6.0
well-round	0.0	6.0
treehorn	0.0	6.0
maud	0.0	6.0
loopi	0.0	6.0
hutt	0.0	6.0
tranquil	0.0	6.0
freed	0.0	6.0
showi	0.0	6.0
vertic	0.0	6.0
bostwick	0.0	6.0
curri	0.0	6.0
kite	0.0	6.0
murnau	0.0	6.0
pinkett	0.0	6.0
dillan	0.0	6.0
jonz	0.0	6.0
gingerbread	0.0	6.0
mizrahi	0.0	6.0
mongkut	0.0	6.0
alvarado	0.0	6.0
malka	0.0	6.0
authoritarian	0.0	6.0
droll	0.0	6.0
melancholi	0.0	6.0
tatyana	0.0	6.0
shang	0.0	6.0
capon	0.0	6.0
brean	0.0	6.0
motss	0.0	6.0
dussand	0.0	6.0
singleton	0.0	6.0
castro	0.0	6.0
scissorhand	0.0	6.0
fitt	0.0	6.0
twohi	0.0	6.0
patti	0.0	6.0
larch	0.0	6.0
naughti	0.0	6.0
ralphi	0.0	6.0
doe	0.0	6.0
zallian	0.0	6.0
india	0.0	6.0
yeager	0.0	6.0
ocp	0.0	6.0
atlanti	0.0	6.0
`sleepi	0.0	6.0
ichabod	0.0	6.0
ffing	0.0	6.0
hanako	0.0	6.0
lola	0.0	6.0
hayn	0.0	6.0
anney	0.0	6.0
mariann	0.0	6.0
schlesing	0.0	6.0
carolyn	0.0	6.0
delmar	0.0	6.0
tearjerk	0.0	7.0
mol	0.0	7.0
downsid	0.0	7.0
ballet	0.0	7.0
unorthodox	0.0	7.0
korben	0.0	7.0
matheson	0.0	7.0
pascal	0.0	7.0
massag	0.0	7.0
_election_	0.0	7.0
dario	0.0	7.0
mid-lif	0.0	7.0
doren	0.0	7.0
seti	0.0	7.0
aladdin	0.0	7.0
drumlin	0.0	7.0
must-se	0.0	7.0
uncompromis	0.0	7.0
isaacman	0.0	7.0
skylar	0.0	7.0
coyl	0.0	7.0
moscow	0.0	7.0
duan	0.0	7.0
buren	0.0	7.0
unnerv	0.0	7.0
gerri	0.0	7.0
henson	0.0	7.0
linney	0.0	7.0
abli	0.0	7.0
rand	0.0	7.0
o'brien	0.0	7.0
tint	0.0	7.0
bram	0.0	7.0
stoker	0.0	7.0
keyser	0.0	7.0
soze	0.0	7.0
fantin	0.0	7.0
hun	0.0	7.0
rainmak	0.0	7.0
stendhal	0.0	7.0
bowden	0.0	7.0
mckellan	0.0	7.0
caviezel	0.0	7.0
sayl	0.0	7.0
stempel	0.0	7.0
tati	0.0	7.0
itami	0.0	7.0
shakur	0.0	7.0
caravan	0.0	7.0
`music	0.0	7.0
hauer	0.0	7.0
amarcord	0.0	7.0
jeunet	0.0	7.0
fingal	0.0	7.0
tael	0.0	7.0
camembert	0.0	7.0
`bring	0.0	7.0
flik	0.0	7.0
_pollock_	0.0	7.0
ru'afro	0.0	7.0
hortens	0.0	7.0
jacquelin	0.0	8.0
gretchen	0.0	8.0
rhys	0.0	8.0
permit	0.0	8.0
hypocrisi	0.0	8.0
bianca	0.0	8.0
hobb	0.0	8.0
tate	0.0	8.0
worral	0.0	8.0
leeloo	0.0	8.0
stand-out	0.0	8.0
demm	0.0	8.0
denial	0.0	8.0
lovett	0.0	8.0
dewitt	0.0	8.0
hockley	0.0	8.0
eschew	0.0	8.0
nihilist	0.0	8.0
tobey	0.0	8.0
grain	0.0	8.0
uhf	0.0	8.0
triumphant	0.0	8.0
bethani	0.0	8.0
en	0.0	8.0
centr	0.0	8.0
furtwangl	0.0	8.0
herzog	0.0	8.0
brisk	0.0	8.0
unzip	0.0	8.0
cosett	0.0	8.0
mushu	0.0	8.0
cappi	0.0	8.0
_shaft_	0.0	8.0
ballad	0.0	8.0
`star	0.0	8.0
rubi	0.0	8.0
diesel	0.0	8.0
shepard	0.0	8.0
onlin	0.0	8.0
shyamalan	0.0	8.0
niagara	0.0	8.0
hutter	0.0	8.0
orlock	0.0	8.0
bomber	0.0	8.0
barlow	0.0	8.0
eilonwi	0.0	8.0
wai	0.0	8.0
rumpo	0.0	8.0
claiborn	0.0	9.0
darbi	0.0	9.0
reinvent	0.0	9.0
disput	0.0	9.0
roberto	0.0	9.0
moulin	0.0	9.0
gallo	0.0	9.0
morrow	0.0	9.0
suspiria	0.0	9.0
jabba	0.0	9.0
seahaven	0.0	9.0
regim	0.0	9.0
sarajevo	0.0	9.0
sullivan	0.0	9.0
neo	0.0	9.0
suzann	0.0	9.0
burnham	0.0	9.0
fuent	0.0	9.0
gridlock'd	0.0	9.0
nookey	0.0	9.0
romulus	0.0	9.0
tswsm	0.0	9.0
fflewdurr	0.0	9.0
patlabor	0.0	9.0
hogan	0.0	10.0
andromeda	0.0	10.0
skarsgard	0.0	10.0
lithgow	0.0	10.0
reassur	0.0	10.0
lillian	0.0	10.0
mcconaughey	0.0	10.0
ronni	0.0	10.0
kundun	0.0	10.0
rohmer	0.0	10.0
russia	0.0	10.0
onegin	0.0	10.0
bale	0.0	10.0
mozart	0.0	10.0
tibetan	0.0	10.0
`final	0.0	10.0
valentine_	0.0	10.0
cyborsuit	0.0	10.0
gurgi	0.0	10.0
tenebra	0.0	10.0
lestat	0.0	10.0
paradin	0.0	10.0
caraboo	0.0	11.0
jackie-o	0.0	11.0
tatooin	0.0	11.0
behaviour	0.0	11.0
soviet	0.0	11.0
matron	0.0	11.0
mckellar	0.0	11.0
cinqu	0.0	11.0
meryl	0.0	11.0
groundhog	0.0	11.0
valjean	0.0	11.0
flanagan	0.0	11.0
bresson	0.0	11.0
lancelot	0.0	11.0
fingernail	0.0	11.0
tampopo	0.0	11.0
shackleton	0.0	11.0
alois	0.0	11.0
henderson	0.0	11.0
cy	0.0	11.0
fail-saf	0.0	11.0
yeoh	0.0	12.0
perceiv	0.0	12.0
farquaad	0.0	12.0
forster	0.0	12.0
fiorentino	0.0	12.0
dirk	0.0	12.0
abbi	0.0	12.0
vivian	0.0	12.0
commodus	0.0	12.0
roberta	0.0	12.0
grasshopp	0.0	12.0
milli	0.0	12.0
caveman	0.0	12.0
syd	0.0	12.0
hrundi	0.0	12.0
quilt	0.0	12.0
groeteschel	0.0	12.0
kenobi	0.0	13.0
re-releas	0.0	13.0
virgil	0.0	13.0
toback	0.0	13.0
bulow	0.0	13.0
lumumba	0.0	13.0
streep	0.0	13.0
zooland	0.0	13.0
collett	0.0	13.0
hulot	0.0	13.0
merton	0.0	13.0
althea	0.0	14.0
booker	0.0	14.0
peebl	0.0	14.0
fa	0.0	14.0
scarlett	0.0	15.0
muriel	0.0	15.0
revolutionari	0.0	15.0
bowfing	0.0	15.0
carlito	0.0	15.0
nosferatu	0.0	15.0
pixar	0.0	15.0
dalai	0.0	15.0
slade	0.0	15.0
boon	0.0	15.0
donkey	0.0	16.0
goodfella	0.0	16.0
fantasia	0.0	16.0
burbank	0.0	16.0
humbert	0.0	16.0
tibb	0.0	16.0
fellini	0.0	16.0
pollock	0.0	16.0
guido	0.0	17.0
motta	0.0	17.0
jo	0.0	17.0
camill	0.0	17.0
maximus	0.0	17.0
kaufman	0.0	17.0
dolor	0.0	18.0
cal	0.0	18.0
niccol	0.0	18.0
wen	0.0	18.0
rounder	0.0	19.0
lama	0.0	19.0
apostl	0.0	20.0
homer	0.0	20.0
gile	0.0	21.0
carver	0.0	21.0
skinhead	0.0	21.0
chad	0.0	22.0
mallori	0.0	23.0
fei-hong	0.0	23.0
christ	0.0	24.0
sweetback	0.0	25.0
taran	0.0	26.0
lambeau	0.0	29.0
gattaca	0.0	34.0
ordel	0.0	35.0
argento	0.0	36.0
shrek	0.0	42.0
lebowski	0.0	55.0
mulan	0.0	69.0
cheaply-mad	1.0	0.0
genzel	1.0	0.0
dolenz	1.0	0.0
meschach	1.0	0.0
peon	1.0	0.0
journalist-turned-screenwrit	1.0	0.0
continuum	1.0	0.0
celebrity-typ	1.0	0.0
slater/johnni	1.0	0.0
depp-typ	1.0	0.0
super-orgasm	1.0	0.0
hardwork	1.0	0.0
funari	1.0	0.0
suarez	1.0	0.0
aztec	1.0	0.0
priestess	1.0	0.0
never-ceas	1.0	0.0
down-on-her-luck	1.0	0.0
scrumptious	1.0	0.0
bendel	1.0	0.0
tribeca	1.0	0.0
easy-bak	1.0	0.0
vanilla	1.0	0.0
salti	1.0	0.0
made-for-disney	1.0	0.0
eclair	1.0	0.0
_somewhere_	1.0	0.0
big-	1.0	0.0
souffl	1.0	0.0
oldham-design	1.0	0.0
imgen	1.0	0.0
reccov	1.0	0.0
diago	1.0	0.0
quiclki	1.0	0.0
should	1.0	0.0
arbitrarily-titl	1.0	0.0
rose-tint	1.0	0.0
low-fli	1.0	0.0
burger-flipp	1.0	0.0
mother-to-b	1.0	0.0
quasi-incestu	1.0	0.0
paleontolog	1.0	0.0
ingen	1.0	0.0
nubla	1.0	0.0
flyover	1.0	0.0
checkbook	1.0	0.0
harelik	1.0	0.0
udeski	1.0	0.0
jumanji	1.0	0.0
buchman	1.0	0.0
spinosauraus	1.0	0.0
pteranodon	1.0	0.0
trifecta	1.0	0.0
dalva	1.0	0.0
unexcept	1.0	0.0
schwarzeneggar	1.0	0.0
whala	1.0	0.0
schwarzneggar	1.0	0.0
30m	1.0	0.0
70m	1.0	0.0
plot-lin	1.0	0.0
_jumanji_	1.0	0.0
weepie-wannab	1.0	0.0
children_	1.0	0.0
_last	1.0	0.0
marienbad_	1.0	0.0
electronica	1.0	0.0
_mind	1.0	0.0
eye_	1.0	0.0
prematurely--not	1.0	0.0
_it	1.0	0.0
life_	1.0	0.0
i+ll	1.0	0.0
irk	1.0	0.0
_loathe_	1.0	0.0
you+v	1.0	0.0
imo	1.0	0.0
what+	1.0	0.0
chris+	1.0	0.0
_gag	1.0	0.0
spoon_	1.0	0.0
sciorra+	1.0	0.0
_all_	1.0	0.0
petra	1.0	0.0
annie/she+	1.0	0.0
good/there+	1.0	0.0
her/and	1.0	0.0
could/but	1.0	0.0
suicide--bad	1.0	0.0
_don+t	1.0	0.0
it_	1.0	0.0
--you	1.0	0.0
shouldn+t	1.0	0.0
schmaltzfest	1.0	0.0
keanur	1.0	0.0
gigabyt	1.0	0.0
neater	1.0	0.0
videophon	1.0	0.0
feedback	1.0	0.0
un-techn	1.0	0.0
command-lin	1.0	0.0
twiddl	1.0	0.0
hologram	1.0	0.0
clarif	1.0	0.0
filmor	1.0	0.0
stritch	1.0	0.0
near-sequel	1.0	0.0
grade-school	1.0	0.0
inveigl	1.0	0.0
screen--arkin	1.0	0.0
story--it	1.0	0.0
it--sh	1.0	0.0
un-cut	1.0	0.0
cayman	1.0	0.0
lilianna	1.0	0.0
under-engag	1.0	0.0
pulse-emit	1.0	0.0
garbl	1.0	0.0
danger/mor	1.0	0.0
danger/attempt	1.0	0.0
fourth-grad	1.0	0.0
stolen-from-no-less-than-three-movi	1.0	0.0
lollipop	1.0	0.0
slow-go	1.0	0.0
one-character-decides-not-to-return	1.0	0.0
home-cook	1.0	0.0
guest-star	1.0	0.0
made-for-the-sci-fi-channel	1.0	0.0
floor-walk	1.0	0.0
corso	1.0	0.0
outgrow	1.0	0.0
shopper	1.0	0.0
published--which	1.0	0.0
mamma	1.0	0.0
soon-to-become-beleagu	1.0	0.0
skelton	1.0	0.0
connolli	1.0	0.0
rich-	1.0	0.0
ard	1.0	0.0
i-iii	1.0	0.0
conjectur	1.0	0.0
dis	1.0	0.0
wider-open	1.0	0.0
wattag	1.0	0.0
con-	1.0	0.0
tainer	1.0	0.0
convention-break	1.0	0.0
cold-cock	1.0	0.0
ladyhawk	1.0	0.0
worth-paying-to-se	1.0	0.0
overburden	1.0	0.0
wabbit	1.0	0.0
ammo	1.0	0.0
un-rel	1.0	0.0
mcglone	1.0	0.0
multi-n	1.0	0.0
trillian	1.0	0.0
clarion	1.0	0.0
uniti	1.0	0.0
pantucci	1.0	0.0
engine-boy	1.0	0.0
over-written	1.0	0.0
nerve-addl	1.0	0.0
proxim	1.0	0.0
family-ori	1.0	0.0
kayla	1.0	0.0
minivan	1.0	0.0
beckham	1.0	0.0
chriqui	1.0	0.0
boner	1.0	0.0
clarinet-play	1.0	0.0
cuti	1.0	0.0
zena	1.0	0.0
red-hot	1.0	0.0
valletta	1.0	0.0
polar-opposit	1.0	0.0
klebold-harri	1.0	0.0
nix	1.0	0.0
stylewis	1.0	0.0
fun--oh	1.0	0.0
investor	1.0	0.0
gq	1.0	0.0
faltermey	1.0	0.0
amoeba	1.0	0.0
intelligent--and	1.0	0.0
and--again--you	1.0	0.0
workabl	1.0	0.0
weaponesqu	1.0	0.0
cash--so	1.0	0.0
braggart	1.0	0.0
$5000/week	1.0	0.0
torr	1.0	0.0
fastfood	1.0	0.0
attractive-wors	1.0	0.0
post-ther	1.0	0.0
punk-junki	1.0	0.0
smack-fuel	1.0	0.0
hollywood-typ	1.0	0.0
schmooz	1.0	0.0
-bill	1.0	0.0
re-occur	1.0	0.0
jung	1.0	0.0
_looks_	1.0	0.0
ape-lik	1.0	0.0
sibling-lik	1.0	0.0
hot-and-both	1.0	0.0
re-program	1.0	0.0
tablet	1.0	0.0
rogers-would-be-proud	1.0	0.0
smithereen	1.0	0.0
classless	1.0	0.0
lhermitt	1.0	0.0
grung	1.0	0.0
bandi	1.0	0.0
hedley	1.0	0.0
kkk	1.0	0.0
cleavon	1.0	0.0
christmas-them	1.0	0.0
nice-guys-who-don't-deserve-to-be-in-prison	1.0	0.0
action-crim	1.0	0.0
viabil	1.0	0.0
[on	1.0	0.0
not-so-stun	1.0	0.0
tv-star	1.0	0.0
run-through	1.0	0.0
job-titl	1.0	0.0
sportscar	1.0	0.0
pnli	1.0	0.0
schmoe	1.0	0.0
defenceless	1.0	0.0
_wayyyyy_	1.0	0.0
_dead_	1.0	0.0
francisco_	1.0	0.0
